Bid URL,Bid Number,Bid Title,Bid Type,Department,Bid Description,Commodity Code,Commodity Description,Open Date,Closing Date,Contact Name,Contact Phone,Contact Email
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49181,"CEOP Panel Member Services 2025","County Equity Oversight Panel (CEOP) Member Services RFSQ","Service","Board of Supervisors","The County of Los Angeles, Executive Office of the Board of Supervisors is seeking qualified Proposers to enter into Master Agreements with the County to provide specialized Panel Member Services to the County Equity Oversight Panel (CEOP).",="96162","PERSONNEL SERVICES (NOT EMPLOYMENT)","09/26/2025","Continuous","Susanna Ponciano","213-974-2253","solicitations@bos.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=34197,"104542","Document Storage Services Master Agreement RFSQ #104542","Service","Internal Services Department","This Addendum Number Two is issued to provide revision to the requirements of RFSQ #104542.",="97170","STORAGE SPACE RENTAL","10/26/2016","Continuous","Carlos Rubio","213-267-2483","crubio@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=41684,"RFSQ # 10605-S","AS-NEEDED TRANSPORTATION SERVICES","Service","Internal Services Department","The County of Los Angeles (County), Internal Services Department (ISD) is seeking qualified Vendors to enter into As Needed Transportation Services Master Agreements (ANTSMA) with the County.  The purpose of this Request for Statement of Qualifications (RFSQ) is to establish a continuous pool of qualified contractors that can provide transportation to and from various locations within Los Angeles County and other neighboring Counties. This solicitation will remain open continuously at the discretion of the County.",="95294","TRANSPORTATION SERVICES FOR THE ELDERLY, HANDICAPPED, INCAPA","10/26/2020","Continuous","Mark W. Manning","562-940-3983","MManning@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49433,"CEO-RFSQ-RISK-25-02","Request for Statement of Qualifications for Risk Consulting Services","Commodity / Service","Chief Executive Office","The Chief Executive Office's Risk Management Branch (CEO/RMB) is responsible for the administration of the County's commercially insured programs and self-insured auto/general, medical malpractice liability claims administration, and litigation management and support services contracts. The CEO/RMB is also responsible for the development and maintenance of the risk management information system, and for loss control and prevention.  Programs included in this RFSQ contribute to the following objectives: placing employees in jobs in which they can perform safely and effectively; reducing the loss of time due to illness or injury; reducing the number of retirements which are a result of disability; meeting legal mandates related to health, safety and insurance; and accomplishing all of the above at the least possible cost.  Vendors determined to be qualified, pursuant to this RFSQ, will be selected to enter into a Master Agreement with the County for one or more of the services categories for Risk Consulting Services described hereinbelow:    -	Actuarial Service  -	Audit and Compliance   -	Data Analytics  -	Evaluation  -	Feasibility Study  -	Information Systems  -	Loss Control and Prevention  -	Loss Portfolio Transfer  -	Risk Management Training  -	Subrogation Recovery  -	Workers' Compensation  ",="91804","CONSULTING - ACCOUNTING/AUDITING/BUDGET","12/10/2025","Continuous","Risk Management Contract Analyst","213-893-9736","RiskManagementSolicitations@ceo.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=41403,"10604-S","As-needed Elevator and Escalator Maintenance Services","Commodity / Service","Internal Services Department","The County of Los Angeles, Internal Services Department (ISD) is seeking qualified companies to enter into Master Agreements with the County to provide as-needed elevator and escalator maintenance services that will supplement work being performed by ISD staff. The services required may include, but are not limited to providing the following:  * Emergency calls - Responding to occupied elevator calls on conveyance equipment, on a 24 hour/7 days a week basis, with no greater than a 2 hours response time from dispatch to occupants out.  * As needed repairs - Major repairs of conveyance equipment.   * Scheduled maintenance tasks - Preventative maintenance of conveyance  equipment in accordance with the County's Conveyance Maintenance Control Program.  * Preventive maintenance programs - Preventative maintenance of conveyance equipment in accordance with the County's Conveyance Maintenance Control Program.  * On-call personnel - Providing available qualified personnel 24 hours a day/7 days per week (including holidays) to respond to occupied elevator calls on conveyance equipment with no greater than a 2 hours response time from dispatch to occupants out, and repair of equipment.  * Elevator cab refurbishment - Provide services to refinish and refurbish elevator cab interiors, hoistway door assembly exteriors, and hall fixture finishes.  ",="91013","ELEVATOR INSTALLATION, MAINTENANCE AND REPAIR","07/13/2020","Continuous","Tatiana Menendez","323-267-2615","Tmenendez@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44746,"HS-1137","Equipment Maintenance and Repair (EMARS) - Radiology Injection Systems (RFR)","Service","Health Services","The County of Los Angeles Department of Health Services is releasing this Request for Rate (RFR) to obtain responses from qualified firms and establish an Equipment Maintenance and Repair Services Master Agreement (EMARS) for radiology injection systems",="93856","MAINT & REPAIR - HOSPITAL AND MEDICAL EQUIPMENT, GENERAL","11/22/2022","Continuous","Andrew Lee","213-288-8472","alee10@dhs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=43809,"HS-1130","Equipment Maintenance and Repair (EMARS) - Laboratory Equipment (RFR)","Service","Health Services","The County of Los Angeles Department of Health Services is releasing this Request for Rate (RFR) to obtain responses from qualified firms and establish an Equipment Maintenance and Repair Services Master Agreement (EMARS) for laboratory equipment",="93856","MAINT & REPAIR - HOSPITAL AND MEDICAL EQUIPMENT, GENERAL","04/20/2022","Continuous","Andrew Lee","213-288-8472","alee10@dhs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=47319,"RFSQ-PD-2024-001","As Needed Legal Immigration Representation Services","Service","Public Defender","The County of Los Angeles Public Defender is seeking qualified individuals, under two (2) service categories, to establish a pool of qualified contractors to provide as-needed removal defense representation in immigration courts and to provide as-needed post-conviction relief in state courts for current and former clients of the Department facing or at risk of facing removal from the United States in a California Immigration Court due to an arrest or conviction in the Los Angeles County criminal legal system.     The two service categories are as follows:   1)	Attorney Services  2)	Paralegal Services    The solicitation will remain open continuously, as indicated in the RFSQ.  Please refer to the solicitation attachments for additional information and details.    ",="96149","LEGAL SERVICES, ATTORNEYS","06/24/2024","Continuous","Janice Chen","213-654-3057","contracts@pubdef.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=37940,"104731","Telecommunication Services 2018","Commodity / Service","Internal Services Department","The County of Los Angeles, Internal Services Department is seeking qualified companies to enter into Master Agreements with the County to provide various Telecommunication services as described in Section 4.0 (Category Descriptions) of this solicitation.    Categories:  1 - Data Network Services  2 - Secure Web Gateway Services  3 - UC Cloud VoIP Services  4 - Cloud Contact Center Services  4A - SMS Outbound Text Message Solution  5 - Legacy Services",="91579","TELECOMMUNICATION SERVICES (NOT OTHERWISE CLASSIFIED)","07/09/2018","Continuous","Neary Ros","562-000-0000","telecomm.contracts@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=45915,"RFSQ #HM2023-0901","RFSQ Dispute Resolution, Mediation and Related Services","Service","Human Resources","The County of Los Angeles Human Resources Department is seeking qualified vendors to enter into Master Agreements with the County to provide dispute resolution, mediation and related services such as workplace conflict resolution training, for the DHR Mediation Program (DHR-MP). The DRH-MP offers professional dispute resolution and mediation services to County employees, contractors, and departments seeking to resolve employment and/or workplace issues, including but not limited to employment discrimination, harassment, and retaliation complaints filed or potentially filed internally with the County's Equity Oversight Panel and/or externally with the U.S. Equal Employment Opportunity Commission or the California Department of Fair Employment and Housing.",="91874","CONSULTING SERVICES - LEGAL","09/01/2023","Continuous","Anne Schumacher","213-349-7995","DHRSolicitations@hr.lacounty.gov"
